firstname,pctwhite,pcthispanic,pctblack,pctapi,count
SUSANNAH,0.946842506180578,0.0,0.0,0.05315749381942207,6648.958447950658
LETITIA,0.40008515526702537,0.1170907601639183,0.45937006418883874,0.023454020380217558,11302.882833395492
CELINA,0.16297856226665935,0.7747851607092172,0.04418941263912568,0.018046864384997852,14689.424083556696
MARLO,0.656880845558694,0.09337184681246877,0.22896259091175833,0.020784716717078842,8618.933204094576
CARLEEN,0.8436467883512812,0.0,0.13232827619214022,0.024024935456578606,7357.111172109613
HOLLIS,0.6122086692303631,0.058021887174761706,0.3200874649489961,0.009681978645879125,9124.573241076445
BRANDIE,0.8556697057700535,0.0,0.13232282525270977,0.012007468977236648,7357.414242780192
DEIDRA,0.3691305177643763,0.02159980517763017,0.6092696770579937,0.0,12250.722754520644
LAMAR,0.4245330412003406,0.0,0.5754669587996595,0.0,11430.936881167185
TABATHA,0.6227557653732629,0.11992391797004948,0.25732031665668764,0.0,9069.577613302543
JACALYN,0.7927484213850727,0.0,0.20725157861492727,0.0,7829.4740733122035
KIN,0.0,0.0,0.0,1.0,6539.08509346517
TONG,0.0,0.0,0.0,1.0,6539.08509346517
RINA,0.3579115229967037,0.4042522995838001,0.03539388677352093,0.20244229064597524,9292.000955606478
KARIM,0.4561003988105269,0.05920115286229421,0.3265936254744547,0.1581048228527242,9065.15108730664
PERLA,0.08680271615382151,0.8143317802971967,0.0,0.09886550354898184,14301.054747660768
LIANE,0.7633388812256063,0.03796665029991018,0.04655012681910065,0.1521443416553828,6969.622603807313
MARITA,0.6888884956649814,0.20226255109255,0.041321461714559755,0.06752749152790881,7851.532899045158
RONNY,0.5008993886008114,0.25389707745087403,0.2075319797941224,0.037671554154192134,9642.723192884589
LIANA,0.5293562090206472,0.33859631244967087,0.10378648867167312,0.028260989858008973,9380.227338850695
ROSETTA,0.20600060280032906,0.072337771715854,0.7095840263585458,0.012077599125271156,15041.216911365898
DARIUS,0.3482570515841269,0.0,0.6372802502022838,0.014462698213589259,12221.196035901972
DORI,0.8887561406499584,0.03843884864289073,0.04712907946769831,0.025675931239452516,6978.282483696596
TERA,0.7911896583099878,0.06947004643276102,0.1277479307378187,0.011592364519432604,7620.795521450567
LOUANN,0.9476104323760961,0.03927664451706089,0.0,0.013112923106843016,6737.164729185551
MARGARITO,0.004608848120028517,0.9907980489434389,0.0,0.004593102936532652,19234.03944407048
VALERIA,0.27401265007152625,0.3590916395308999,0.36689571039757385,0.0,13267.402239349307
ABBIE,0.873256967246203,0.03670448882346466,0.0900385439303323,0.0,7209.215724581856
GAYE,0.8404246093996312,0.07168450168023495,0.08789088892013382,0.0,7385.302432233729
ILONA,0.8091413401614175,0.10501238984907768,0.0858462699895048,0.0,7561.275368171068
WOLFGANG,0.9607255034261937,0.03927449657380635,0.0,0.0,6737.465813001388
GUO,0.0,0.03994324156008616,0.0,0.9600567584399138,6627.050089881507
CHUONG,0.02749134516941378,0.0,0.0,0.9725086548305862,6451.324977694404
PRADEEP,0.1253773187781404,0.0,0.0,0.8746226812218596,6453.483272539399
ARVIND,0.2823812117770905,0.0,0.0,0.7176187882229095,6456.948079989069
DINAH,0.6427163061717618,0.0661627720471129,0.20277241914022395,0.0883485026409013,8001.655746299057
PAOLO,0.6562292298178861,0.274931318193375,0.0,0.06883945198873888,7918.728263752016
ALIREZA,0.9070136236195524,0.039819472399136586,0.0,0.05316690398131095,6647.648665899135
DEBBY,0.9203024771699276,0.03981727145205673,0.0,0.039880251378015596,6647.949643096386
CHARLA,0.7962591999454952,0.0,0.1793217492112291,0.024419050843275607,7442.1025084756675
RAND,0.8887297158047806,0.038451262731062114,0.047144300125147844,0.025674721339009457,6884.12282816754
IRENA,0.9468936344572068,0.03981403045719493,0.0,0.01329233508559836,6648.557293276795
CHANCE,0.7680069435863855,0.10421598580906845,0.127777070604546,0.0,7725.685723049448
DARNELL,0.05589083287094955,0.0,0.9441091671290504,0.0,20623.810660863903
LULA,0.18534295846695437,0.03353426760233454,0.7811227739307111,0.0,15787.186152978627
KATINA,0.3726396004785974,0.0,0.6273603995214025,0.0,11897.385409655075
WESTON,0.9601877836342876,0.039812216365712354,0.0,0.0,6648.8602427796895
ZHONG,0.0,0.0,0.0,1.0,6362.353063912057
TIN,0.04180687309873588,0.0,0.0,0.9581931269012642,6363.261894245588
LEILANI,0.5231308413224309,0.1089552414497083,0.08905851612797583,0.27885540109988494,7390.9904166510305
SAMER,0.7442761952949045,0.037658919944895536,0.09234564995634569,0.12571923480385425,7028.8943328793985
TIMMY,0.6698722499952741,0.06895646359316346,0.16909219538211673,0.09207909102944574,7677.2475910454905
AISHA,0.09264435028460044,0.06145961194091608,0.8099915835131789,0.03590445426130442,17227.610824325013
CHANTAL,0.4523801815073409,0.05401939661674623,0.43048460015826845,0.0631158217176442,9800.204576923275
GARRET,0.8574940174405582,0.0,0.04904023648902414,0.09346574607041773,6617.910741412282
ARI,0.8689109083396543,0.07860372324423662,0.0,0.052485368416108985,6734.997047947682
VERN,0.7866330370502562,0.0,0.17718204975509017,0.03618491319465353,7326.716512515426
NATHANAEL,0.762440009801846,0.07112766383524088,0.13081224228588276,0.03562008407703027,7442.896553356726
JOSIAH,0.6411448609416218,0.06379990552422682,0.2737549604163797,0.0213002731177719,8414.716174283367
FERN,0.7711027600763211,0.0,0.21707373174670733,0.011823508176971727,7579.634996568117
SHANDA,0.547680575333053,0.028189043249591934,0.4147191712406099,0.009411210176745307,9390.099538324945
MARTI,0.7925761269212728,0.10754744922506375,0.08790780612196648,0.011968617731697006,7383.659693775266
SERGE,0.5124874560374985,0.026840459288091697,0.4606720846744099,0.0,9861.998490483165
JOHNNA,0.8627095702898326,0.0,0.13729042971016742,0.0,7091.7668880617475
SABINE,0.9053241865273608,0.0,0.09467581347263919,0.0,6855.899007741885
WOJCIECH,1.0,0.0,0.0,0.0,6384.16324710216
GERHARD,0.9596504585670996,0.04034954143290045,0.0,0.0,6560.187788582947
CORRIE,0.8836235617884985,0.11637643821150137,0.0,0.0,6919.675131620479
EZEQUIEL,0.014357511990136162,0.9856424880098639,0.0,0.0,18528.842789023092
JI,0.02826383757148567,0.0,0.0,0.9717361624285142,6274.592908761794
LAKSHMI,0.1236734189961182,0.08204075134644509,0.0,0.7942858296574367,6639.65322781737
SURINDER,0.23590980904836892,0.0,0.0,0.764090190951631,6279.047568626906
LIA,0.6076331834592666,0.20154162195352282,0.12353839287590351,0.06728680171130699,8108.332177890341
ROSALIA,0.15481279985090954,0.7894455329311795,0.02360051642427769,0.03214115079363322,13746.196862170318
ALVA,0.27946143822025155,0.39514686625510576,0.29607410363354886,0.029317591891093946,12056.803016473965
TADEUSZ,0.9719235350268667,0.0,0.0,0.02807646497313337,6294.888453488339
KRISTOFER,0.8937680381473658,0.07964247828859959,0.0,0.02658948356403461,6646.921695508452
DERICK,0.4737255655199867,0.02667226802877118,0.49069734772125984,0.008904818729982385,10061.990844577813
KRYSTYNA,0.9447026030767085,0.04145665444820278,0.0,0.013840742475088704,6473.655925249312
LAMONT,0.21329475465210637,0.0,0.7806339000808017,0.00607134526709194,14549.944660640254
TAMAR,0.648050834294226,0.06448398703015817,0.2767046693979865,0.010760509277629131,8326.76244422601
KARIE,0.8910290250892559,0.0,0.09591659860869398,0.013054376302050223,6766.906025066412
JACEK,0.9585453124169339,0.04145468758306616,0.0,0.0,6473.963075269928
ARTUR,0.9192885443509735,0.08071145564902656,0.0,0.0,6652.554969172033
VALORIE,0.7474689061592378,0.0,0.25253109384076217,0.0,7710.637915800457
TANJA,0.6928371385324938,0.06565780824473684,0.24150505322276927,0.0,8062.671157820571
ROXANN,0.8759619250160491,0.07690747643448963,0.04713059854946129,0.0,6883.301095849647
BRADLY,0.9591135277901547,0.04088647220984534,0.0,0.0,6471.448450411159
GABRIELLA,0.6942444748876615,0.3057555251123385,0.0,0.0,7902.2201860411515
LIANG,0.01433828382476918,0.0,0.0,0.9856617161752309,6185.924044445682
IN,0.028665130716466678,0.0,0.0,0.9713348692835334,6186.226842488971
THUAN,0.014545990392822611,0.0,0.0,0.9854540096071773,6185.928434114187
SRINIVASA,0.04362345796090382,0.0,0.0,0.9563765420390962,6186.543018509376
RAJEEV,0.07269514886740118,0.0,0.0,0.9273048511325988,6187.157602904566
PRASAD,0.10176209683778738,0.0,0.0,0.8982379031622127,6187.772209123141
MUKESH,0.22918718654569323,0.042771253589941174,0.0,0.7280415598643657,6372.16350365938
SHAN,0.3722293179311695,0.0,0.0,0.6277706820688306,6193.49696413618
FANNY,0.1176694104107804,0.6790703501673117,0.0,0.20326023942190796,11303.254646869484
JULIETA,0.047614503357038866,0.7715707344472656,0.024902257485553157,0.15591250471014237,13224.422021280816
JASMIN,0.38078836863596427,0.32059351161076677,0.14293112174973485,0.15568699800353414,9081.436192935735
ANNABELLE,0.6159682302315743,0.15008910042182394,0.04602139021479946,0.18792127913180223,7155.758675139998
AUGUSTO,0.09998473991532245,0.7759697685738952,0.024402328934472448,0.09964316257630972,13302.503073433703
MARIAM,0.5919111115683765,0.1666900195772338,0.16348871105484714,0.07791015779954254,8054.527390450841
CLEO,0.32196310439231585,0.11441531257777122,0.5330647125175607,0.030556870512352306,11566.838487612564
CHET,0.717715446857954,0.07141006303276627,0.17510881071028306,0.03576567939899664,7520.034519561959
EDUARD,0.8539173865662189,0.11949031298831861,0.0,0.026592300445462524,6741.927412051163
SHAYNE,0.9221782596726884,0.0,0.05038936364671571,0.027432376680595952,6442.139338099663
MISTI,0.9340788065858443,0.0,0.0518126454945032,0.014108547919652482,6449.369187304501
BURT,0.7050170558727064,0.033953844064540085,0.24969325017347255,0.01133584988928096,7797.608952511995
KARON,0.7050170558727064,0.033953844064540085,0.24969325017347255,0.01133584988928096,7797.608952511995
SHARLA,0.9015140036072256,0.0,0.09848599639277446,0.0,6685.337760959993
KERMIT,0.6493608157583078,0.0,0.35063918424169216,0.0,8329.442905815695
DANELLE,0.7332410494050585,0.13896106770046623,0.12779788289447527,0.0,7618.426226609801
MARCIN,0.958520536192657,0.041479463807343,0.0,0.0,6382.888642909229
NATALIYA,0.958520536192657,0.041479463807343,0.0,0.0,6382.888642909229
HERNAN,0.052882744582971486,0.9471172554170285,0.0,0.0,16767.417815671048
PHUC,0.0295141042087149,0.0,0.0,0.9704858957912851,6097.869860960866
KWANG,0.05815716441737111,0.0,0.0,0.9418428355826289,6098.466675221939
QUYEN,0.056523323449917305,0.04217367238730418,0.0,0.9013030041627786,6274.7465555346735
YASMIN,0.1681341471081817,0.5257800035157515,0.14650356084478988,0.15958228853127696,11237.686787588922
CHARLEEN,0.8457562277221281,0.0,0.09986617197225989,0.05437760030561192,6595.634585749038
RONI,0.6968211194063884,0.17930369006923585,0.0879544261495403,0.035920764374835504,7488.887218554619
JOLIE,0.7852630366241717,0.03779983790572674,0.13906878929212765,0.03786833617797399,7000.800008890856
AURELIA,0.2310362545324542,0.6681026817052191,0.07927463491268834,0.021586428849638167,12281.141963688638
ROBBY,0.9158241153634695,0.04204984239889821,0.0,0.04212604223763237,6293.224669812757
ROBB,0.9298662750965759,0.042047818846152406,0.0,0.02808590605727167,6293.527531469081
MAGDA,0.3130656558207779,0.6709321364625265,0.0,0.016002207716695586,11045.829336206056
SYBIL,0.6315139562733459,0.03306531152070942,0.3243815283022982,0.011039203903646464,8242.164681233242
JERMAINE,0.01686274431882363,0.037754014262104056,0.941182682099642,0.004200559319430245,21032.728861863165
TISHA,0.5579965771705617,0.060578091460519484,0.37131650136642597,0.01010883000249281,8868.308996808411
RILEY,0.6348575513707118,0.0,0.3544209180754036,0.010721530553884716,8240.438087715414
EMILE,0.4493235602724479,0.13148776295621462,0.4191886767713375,0.0,10064.26854303839
HARRIETT,0.568618565559117,0.029772184478109982,0.401609249962773,0.0,8888.46788320331
ELWOOD,0.5943603188096271,0.03058354227882639,0.37505613891154654,0.0,8652.663682116796
BOZENA,1.0,0.0,0.0,0.0,6118.156445139571
GRZEGORZ,1.0,0.0,0.0,0.0,6118.156445139571
ILEANA,0.15990723401277201,0.840092765987228,0.0,0.0,13862.602632635842
ADALBERTO,0.020198905692982733,0.9798010943070172,0.0,0.0,17558.848707727568
QUOC,0.02950784273913376,0.0,0.0,0.9704921572608661,6009.494806877474
AJIT,0.20055777984650472,0.042774670418287,0.0,0.7566675497352083,6189.492572893658
RAVINDER,0.20892815279271115,0.08314857559178898,0.0,0.7079232716154998,6366.038431424977
SELINA,0.30862020949114627,0.26321156220650843,0.3227182673261948,0.10544996097615059,10205.873039185104
CYRIL,0.48997109611146245,0.03180410936069149,0.35084322738238916,0.12738156714545706,8324.506178097394
MUSTAFA,0.6276264378115755,0.0,0.2252017513683621,0.1471718108200625,7205.106988691973
TEENA,0.9199766159522583,0.0,0.05181473939031639,0.02820864465742527,6264.79675920274
ANNAMARIE,0.7293697419167571,0.25830688416656483,0.0,0.01232337391667812,7279.620607307869
ANDRA,0.7352902012858513,0.0,0.26470979871414874,0.0,7465.770415929459
HALLIE,0.9001720882524933,0.0,0.09982791174750673,0.0,6501.157234068293
YADIRA,0.04260446222878491,0.9378996479947299,0.0194958897764851,0.0,16649.9487367464
LESLEE,1.0,0.0,0.0,0.0,6029.4875111520405
SHANNAN,0.84067916040119,0.15932083959881005,0.0,0.0,6743.997553946734
CHAN,0.10480062285946759,0.0,0.0,0.8951993771405324,5922.643472973165
EDEN,0.36803037663463156,0.15258815778624624,0.33674331991829065,0.14263814566083144,9079.869229373748
NILDA,0.0360971223759546,0.8979488950962292,0.0,0.06595398252781617,14738.025320806837
FERMIN,0.016296839005824317,0.9566357629525408,0.0,0.027067398041634855,16323.852467241979
MORTON,0.834469538434622,0.040188659931504715,0.09851597031772874,0.026825831316144504,6587.9640101223795
SHEA,0.7661202163026761,0.03750155494955377,0.1838579380639023,0.012520290683867848,7059.941861396715
DIMITRI,0.735239810154698,0.07315545327545944,0.17938878466133662,0.012215951908506018,7235.900149507659
WERNER,0.7861058787276574,0.15386786238575523,0.047179353269781274,0.012846905616806209,6880.452534831392
ISAIAS,0.015567216560254792,0.9602646443899675,0.018995639429353593,0.005172499620423888,17088.937806176218
MERYL,0.9851202463341591,0.0,0.0,0.014879753665840949,5940.515564048582
JEWELL,0.5316084140725155,0.0,0.46839158592748453,0.0,9006.85809683995
LEISA,0.8114463521046492,0.0,0.18855364789535076,0.0,6884.191041858753
KATHRINE,0.7474663372522538,0.07315238992008563,0.17938127282766067,0.0,7236.203162623589
KAMI,0.9072261129923425,0.04167591151781888,0.05109797548983867,0.0,6352.801606813663
ILYA,0.9567162852014548,0.043283714798545224,0.0,0.0,6116.883601051245
ZHEN,0.0,0.0,0.0,1.0,5832.156975252719
MANISHA,0.1542968653923572,0.0,0.0,0.8457031346076428,5835.2328640112955
SUDHA,0.22449149718923816,0.044670319906701575,0.0,0.7308381829040602,6015.7801852726925
RAJINDER,0.2622229455041318,0.04603835854168463,0.0,0.6917386959541836,6022.24179000402
NATIVIDAD,0.04951878028121064,0.8024323911179436,0.0,0.1480488286008456,12534.214042240059
ADNAN,0.6509737270500718,0.0,0.05414176546612589,0.2948845074838022,6085.451211270134
TEODORO,0.044793865200909326,0.878677784527178,0.0,0.07652835027191263,14069.492023182274
PERCY,0.0905935141855891,0.2523976218080662,0.5968168689490116,0.06019199505733315,14681.161906140089
ADELINE,0.4665754064172941,0.22672236295932316,0.19856435473632592,0.10813787588705674,8297.491816563623
ISABELLA,0.582014311184004,0.24818999430703415,0.08693484039953651,0.08286085410942537,7579.939554964004
BERYL,0.7041176001911373,0.0,0.27126348747660106,0.024618912332261607,7288.411457154603
IVETTE,0.17036188397533233,0.7729725369436123,0.04987510112441489,0.00679047795664065,13011.923275396404
JOLANTA,0.9849009753868233,0.0,0.0,0.015099024613176708,5851.846754257928
LIAM,0.941436712407603,0.04390510425719708,0.0,0.01465818333519987,6027.839613855799
LATONYA,0.008736123082870929,0.0,0.9912638769171291,0.0,20931.791021335714
BRADEN,1.0,0.0,0.0,0.0,5852.149643176981
BARBRA,0.7825724102332102,0.07658276568754514,0.14084482407924453,0.0,6911.622239591578
DAWNA,0.8973764290364481,0.0,0.10262357096355183,0.0,6323.800498172242
GERRI,0.8594380058585489,0.040717129318522845,0.09984486482292822,0.0,6499.793357770112
CARON,0.8674228965308727,0.08219085032576089,0.05038625314336646,0.0,6439.960789870352
ZOILA,0.04400198883089701,0.9358694042035565,0.020128606965546615,0.0,16120.613569889434
HORTENCIA,0.021157412919417525,0.9788425870805825,0.0,0.0,16764.75244038116
VIET,0.0,0.0,0.0,1.0,5743.7909604761635
VINAY,0.06270209002121215,0.0,0.0,0.9372979099787879,5745.021594767377
ATUL,0.1542960231711785,0.0,0.0,0.8457039768288215,5746.8202283157025
VIJAYA,0.17962695972607587,0.04466812816443708,0.0,0.775704912109487,5923.686567724562
GANESH,0.1945810609662103,0.044665844774987064,0.0,0.7607530942588026,5923.989396059773
VIKRAM,0.22449439788198752,0.044661277212093675,0.0,0.7308443249059189,5924.5952496276805
MANJIT,0.21800441066257767,0.08676849645282259,0.0,0.6952270928845997,6100.9703391655385
VIKAS,0.2776057568383656,0.0,0.0,0.7223942431616345,5749.243445689847
GEETA,0.2856803737814339,0.0,0.05501236296040312,0.659307263258163,5989.4075969888345
RONALDO,0.11478360986427884,0.5007744949032505,0.12926311187652453,0.2551787833559459,10042.340916101595
BARNEY,0.5754145189996981,0.10304927800058618,0.25272056582785496,0.06881563717186082,7704.779979547452
BUDDY,0.8451197622139801,0.04348179639714935,0.05331213369156259,0.058086307697308,6180.42163815125
LES,0.9532812953726238,0.0,0.0,0.046718704627376165,5762.557824084568
JANINA,0.7952844529262486,0.16372419724679904,0.0,0.04099134982695237,6466.631470908136
KRISTAL,0.6539627794804603,0.1446033529103696,0.1772951883632673,0.024138679245902822,7436.078487571584
FAUSTINO,0.039585701744874226,0.9284509724342769,0.020691240966840652,0.011272084854008244,15679.283604146887
HATTIE,0.13552189734034822,0.017583092232564268,0.8410247091510712,0.005870301276016372,15283.764184602538
RICH,0.9846717372258118,0.0,0.0,0.015328262774188282,5763.177880854241
ROOSEVELT,0.02226154985830379,0.0,0.9777384501416961,0.0,19914.468622924156
MARIAH,0.8112183674223801,0.04034627225535316,0.1484353603222667,0.0,6660.735188068655
SHAY,0.8944038022193472,0.0,0.10559619778065284,0.0,6242.558746654016
RONNA,0.9459232227191293,0.0,0.0540767772808706,0.0,5999.258966884603
JERILYN,1.0,0.0,0.0,0.0,5763.480709189451
JUDD,0.9554503347830339,0.04454966521696616,0.0,0.0,5939.4383666951935
GABRIELE,0.873801789522505,0.12619821047749513,0.0,0.0,6291.468088506094
THIEN,0.0,0.04539966443140687,0.0,0.9546003355685931,5831.792982155704
NGHIA,0.031353766403271546,0.0,0.0,0.9686462335967284,5656.0307841215545
SRIDHAR,0.10639593914740683,0.04538316256659594,0.0,0.8482208982859971,5833.913492361566
SACHIN,0.1432810575772095,0.0,0.0,0.8567189424227905,5658.194577176181
RASHMI,0.1723659230039027,0.0,0.0,0.8276340769960974,5658.757120632715
KING,0.09783274878678427,0.07300841331773503,0.26854232901420244,0.5606165088812783,7484.546703693589
DILIP,0.30843967860206034,0.04604981010878833,0.0,0.6455105112891514,5840.747874198697
SAMSON,0.11565588540511708,0.07967643933194327,0.5209558384724174,0.28371183679052225,9966.747344756204
SARITA,0.17329659455138346,0.12933214382170433,0.5073962430853689,0.18997501854154328,10395.578757777335
AMADO,0.01983238591569741,0.868177866467539,0.0,0.1119897476167636,13414.04492768282
FARHAD,0.7662358712518164,0.0,0.0,0.23376412874818378,5670.267935541564
SOLEDAD,0.025012911917121586,0.8773112988750827,0.022893407893143435,0.07478238131465233,14179.56415484161
HILARIO,0.005777168253490357,0.9481781121040612,0.0,0.04604471964244842,15352.923299162703
CARINA,0.3507671805519192,0.5786419468042351,0.03379415090856244,0.036796721735283436,9605.76126981595
MATTHIAS,0.8534884876611382,0.08785132479075788,0.0,0.058660187548103926,6025.621019645895
MATILDE,0.04709409843440869,0.9137523129528637,0.021551757116306906,0.01760183149642077,15062.277483545207
EARLE,0.7771392389365377,0.0,0.19615440581318075,0.026706355250281696,6617.6019863754545
PARKER,0.8312474825673283,0.0,0.15470729214160994,0.014045225291061737,6393.347612355343
DANIELLA,0.4225638945318069,0.286674032493833,0.2811880945601878,0.00957397841417228,9379.269087911636
CORINNA,0.6827720517156803,0.2594042324358312,0.04544820163691493,0.012375514211573473,7142.533436561359
ELBA,0.039965544076716444,0.9543430367763415,0.0,0.005691419146942038,15530.995993274957
BRIDGETT,0.5724495477455044,0.03225123295819122,0.3952992192963043,0.0,8209.34333786634
WELDON,0.7253690359753383,0.0,0.27463096402466175,0.0,7089.905849595143
THEODORA,0.6726190934312778,0.10757154017288749,0.2198093663958347,0.0,7382.2029402478
BRENDON,0.8085876947280913,0.0409223304643429,0.15048997480756582,0.0,6572.51420297132
MARIUSZ,1.0,0.0,0.0,0.0,5674.811775201921
CHRISTIANE,0.8719767072288286,0.1280232927711714,0.0,0.0,6202.8941996568865
JAIRO,0.010691080152850559,0.9893089198471494,0.0,0.0,16587.460335125867
HARPREET,0.24256777293635232,0.0,0.0,0.7574322270636477,5571.676084185697
BELLA,0.6852382008835709,0.08705177866544196,0.05334938687995562,0.1743606335710316,6179.798173088482
EDMUNDO,0.06927850990819621,0.847869549315106,0.0,0.08285194077669776,12798.896141977466
PORTIA,0.2819588483867093,0.026296556726078658,0.6127135468518141,0.0790310480353979,10393.138917828976
MILLIE,0.5449990343069284,0.03460708446086985,0.3395017327764094,0.08089214845579219,7646.750831125973
LUCILA,0.024066892694266546,0.9339589849608199,0.0,0.04197412234491366,14736.601583518646
SAMI,0.693979118109798,0.07968458464134658,0.14653405267148345,0.0798022445773719,6643.940823658805
KATELYN,0.9050544756823691,0.0,0.0,0.09494552431763091,5584.325289598243
LORELEI,0.7824915480391056,0.04246010212499122,0.10415171452621172,0.07089663530969152,6232.355694833283
SILVANA,0.579474215205183,0.36036599575797007,0.0,0.060159789036846864,7344.730997589307
ROXANE,0.7473979542321211,0.16224887127561935,0.04972466549393343,0.04062850899832618,6525.057227708686
SARKIS,0.9525349621544877,0.0,0.0,0.047465037845512356,5585.234065406316
BONNY,0.9139012131397375,0.0,0.055735659676028136,0.03036312718423431,5821.341128149155
JONNA,0.8723030034703432,0.04412457352915946,0.05410022947497067,0.029472193525526703,5997.318146805567
MELVA,0.22349718992055048,0.21520961294638452,0.5541095545957364,0.007183642537328557,12298.789684444915
CHERYLE,0.794947357019822,0.04090522812984389,0.15049077188274257,0.013656642967591602,6469.387018793609
GAETANO,0.9841833590727497,0.0,0.0,0.015816640927250245,5585.839979558067
STEFANI,0.8943840856741272,0.0905115534776883,0.0,0.015104360848184586,5943.577389746299
LELA,0.4304293070035224,0.055869678388842846,0.5137010146076348,0.0,9475.974807484534
MINDI,1.0,0.0,0.0,0.0,5586.1428412143905
YEVGENIY,1.0,0.0,0.0,0.0,5586.1428412143905
THONG,0.0,0.0,0.0,1.0,5478.692916146494
NHAN,0.0,0.0,0.0,1.0,5478.692916146494
CHING,0.03236700808159458,0.0,0.0,0.9676329919184053,5479.298790918748
HIEP,0.01567979478939945,0.04680465193578952,0.0,0.9375155532748111,5655.319812190321
YAO,0.014899910289654858,0.0,0.10906386422149622,0.8760362254888489,5951.328054984102
ELMA,0.16810322807115582,0.5017931155879906,0.23437212809931926,0.09573152824153429,11076.821120464323
FLORENTINO,0.018609167721707103,0.9257578848434441,0.0,0.05563294743484887,14295.253089712298
ADELINA,0.11342590836662639,0.8252994904844237,0.025947359691120983,0.035327241457828756,12712.585456575804
HIRAM,0.238531683881362,0.638361748329074,0.09031594212399256,0.032790625665571456,10780.070821305306
CRISTINE,0.9517673409434941,0.0,0.0,0.04823265905650587,5496.565095068482
KYRA,0.6244608876235413,0.0,0.3516020106275258,0.023937101748932838,7383.627112783838
DOROTA,0.9221846391337277,0.04665969541944064,0.0,0.031155665446831574,5672.889053726182
JEANA,0.8792709795140007,0.0905109745238284,0.0,0.03021804596217078,5848.910074997756
DEL,0.7504471478210298,0.04000412450743114,0.19619292767710061,0.013355799994438346,6616.63345287531
SHANON,0.7504471478210298,0.04000412450743114,0.19619292767710061,0.013355799994438346,6616.63345287531
WILMER,0.22617771942477616,0.651864761769898,0.11418443305538492,0.007773085749940896,11368.884839346445
DALIA,0.23893447591345815,0.6656751080761508,0.08745265038761375,0.007937765622777426,11133.021676006827
SHERIE,0.8451458522819766,0.08699817972736262,0.05333333685417624,0.014522631136484648,6085.076175723496
CARIE,0.9839242189805854,0.0,0.0,0.016075781019414658,5497.170969840734
DIETER,0.9839242189805854,0.0,0.0,0.016075781019414658,5497.170969840734
JAMISON,0.9377657952197451,0.04665720388272024,0.0,0.015577000897534674,5673.191991112308
MARNI,0.9377657952197451,0.04665720388272024,0.0,0.015577000897534674,5673.191991112308
DARCIE,0.9367776039470573,0.04739805438201911,0.0,0.015824341670923617,5676.072791109332
LESLI,0.8150128630160799,0.17073658351454943,0.0,0.014250553469370703,6201.255054927026
REVA,0.47842274755534664,0.0,0.5215772524446532,0.0,8853.545400784868
ELZBIETA,0.8596754692877117,0.08699384885484432,0.05333068185744395,0.0,6085.379113109622
CHRISTOS,0.9533452873879279,0.04665471261207202,0.0,0.0,5673.494928498434
KIERAN,0.9094984003230044,0.09050159967699545,0.0,0.0,5849.515949770008
FAUSTO,0.06052466023369701,0.9394753397663029,0.0,0.0,14650.021380920674
CHINH,0.016445261037785812,0.0,0.0,0.9835547389622142,5390.629756967877
NING,0.03289870635371548,0.0,0.0,0.9671012936462845,5390.932797346536
SHILPA,0.16176391736207157,0.04827817177176541,0.0,0.789957910866163,5572.622005443431
JASWINDER,0.13446631056992778,0.0,0.061502303128220526,0.8040313863018518,5645.590258528716
RANJIT,0.3007191416509923,0.0,0.0,0.6992808583490078,5395.870322930756
CLEMENTE,0.07482802180906256,0.8528280713208546,0.024891006991977573,0.04745289987810522,13034.950424169367
CELSO,0.03839775730012044,0.9169591970683301,0.0,0.04464304563154942,13855.237768434767
JOHAN,0.7333059444160587,0.21048191012511847,0.0,0.05621214545882289,6287.675591064837
FRANCOIS,0.5522787748702392,0.03433775720934432,0.3789844033401157,0.0343990645803007,7706.496680761084
AURA,0.11883974820597057,0.8346812526930187,0.02557917438655573,0.02089982471445491,12684.138772992936
LISETTE,0.24461098955884575,0.7301710500516904,0.0,0.0252179603894639,10512.201340443504
RUDOLF,0.8774096879482154,0.0919063914071432,0.0,0.030683920644641403,5760.249926088596
MEL,0.8754923640409896,0.09334381593541535,0.0,0.03116382002359511,5766.109664426685
GIOVANNA,0.6085404921486388,0.3336421812871417,0.045443179796386166,0.012374146767833267,7258.723856602587
ELANA,0.7142328834407607,0.07897033275602608,0.19361826376093028,0.013178520042282855,6703.898285239414
JEANMARIE,0.8745894065815079,0.0,0.11038614144271354,0.015024451975778529,5880.244953751489
BRENNAN,0.8836090474784168,0.045466282363916824,0.05574527100270352,0.015179399154962945,5820.2792149372735
GROVER,0.5351190949487733,0.06520389756069098,0.3996770074905356,0.0,8119.28578127008
JERROD,0.7956600828238227,0.0,0.2043399171761774,0.0,6352.14677756196
BRENTON,0.8408286347896007,0.0,0.15917136521039935,0.0,6116.347293455694
CAMI,1.0,0.0,0.0,0.0,5408.804973239331
SUZANN,1.0,0.0,0.0,0.0,5408.804973239331
LINNEA,0.9066661548964573,0.09333384510354256,0.0,0.0,5766.725656513589
GUIDO,0.6036037610758616,0.39639623892413833,0.0,0.0,7344.942921682496
ANURADHA,0.10030841479702174,0.0,0.0,0.8996915852029782,5303.778401859224
MADHU,0.16997603132917286,0.0,0.0,0.8300239686708272,5305.041461667697
